,artist_name,track_name,track_id,popularity,like,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
397,Boy Wonder CF,Atrévete (feat. Wisin y Yandel & Franco el Gorilla),0hvi6FQl4h3zVGC2DVpohG,39,0,0.201,0.884,236813,0.702,0.0,0,0.0886,-7.96,0,0.1,96.005,4,0.803
398,Ñejo,Dile A Tu Amiga,5I0u5YHYvA6fQZstVCFwqC,64,0,0.281,0.788,214747,0.674,0.033,2,0.0892,-8.392,1,0.0537,94.997,4,0.864
399,"Tito ""El Bambino""",Caile,0vIx1UujIOIF512NlNDm5k,57,0,0.0833,0.843,191078,0.797,2.16e-06,1,0.229,-4.962,1,0.0894,96.948,4,0.697
400,El Chombo,Llegó la Cripta,7Eo3fkg16MzIgv9SxxSonH,50,0,0.0078,0.919,147304,0.848,0.0406,7,0.338,-10.511,1,0.165,109.183,4,0.959
401,R.K.M & Ken-Y,Igual Que Ayer,2WHctubxf8LzrGr62cLz3d,65,0,0.0225,0.788,232560,0.735,0.0,10,0.0427,-7.171,0,0.0433,94.004,4,0.399
402,Tego Calderon,Cuando Baila Reggaeton,4UxD6L5uah5Dvzs5kQwThG,50,0,0.562,0.848,184480,0.801,1.11e-05,10,0.0624,-6.821,1,0.102,95.027,4,0.908
403,Hector & Tito,Felina,3QLApyuGYQdSQZTmBXFaSt,48,0,0.0289,0.854,216440,0.918,0.0137,6,0.0846,-6.552,1,0.0733,93.019,4,0.735
404,Luny Tunes,Hay Algo en Ti,15PxHZffHMndHQjmzYuGUv,58,0,0.0115,0.842,232587,0.681,2.65e-06,4,0.113,-8.149,0,0.0544,96.017,4,0.238
405,Zion,Es Mejor Olvidarlo,4dr6kNlIQ93KpUXwdEfTNX,46,0,0.205,0.799,231680,0.627,2.85e-06,1,0.332,-12.135,0,0.114,95.026,4,0.531
406,R.K.M & Ken-Y,Me Matas,6GrPaW2OIHuweYcVRoYbmv,50,0,0.0631,0.777,196427,0.696,0.0,7,0.503,-8.168,1,0.118,92.96,4,0.527
407,Maluma,HP,31UjYv5vLsDkzchJOtUMtW,94,0,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
408,Nicky Jam,Te Robaré,6v0lAdFF4haL8xjBIUjtOw,90,0,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
409,Daddy Yankee,Con Calma,5w9c2J52mkdntKOmRLeM2m,100,0,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
410,Pedro Capó,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,96,0,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
411,Dalex,Pa Mí - Remix,224EVTFiLsdQignUFLvDeH,94,0,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
412,Manuel Turizo,Esclavo de Tus Besos,3g4UyIcQwutiG0TfW32GnX,90,0,0.113,0.805,219302,0.671,0.0,5,0.278,-5.316,1,0.111,90.979,4,0.522
413,Anuel Aa,Secreto,5W83ErFkO3aKAIS1WMi6u0,95,0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
414,Mau y Ricky,Desconocidos,0s5DNDV6LAKn2u2Ufa3VjQ,92,0,0.146,0.709,204453,0.771,3.29e-06,7,0.249,-4.598,1,0.166,174.006,4,0.709
415,DJ Luian,Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,89,0,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
416,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",1WSGTYKLEpKfNQYYW5Oymt,93,0,0.404,0.541,158027,0.468,3.65e-06,10,0.358,-4.039,0,0.362,95.266,4,0.69
417,ROSALÍA,Con Altura,2qG5sZ7Si6sdK74qLxedYM,89,0,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
418,Anuel Aa,Ella Quiere Beber - Remix,2cYnZNzFRFK0H7vSNxPsUq,78,0,0.265,0.751,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.239,4,0.698
419,Piso 21,Te Vi,059bcIhyc2SBwm6sw2AZzd,92,0,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
420,Paulo Londra,Tal Vez,46lvmzK8wxAy66tjzXXSh0,86,0,0.266,0.849,264483,0.655,0.0,8,0.0781,-2.899,1,0.106,161.966,4,0.76
421,ChocQuibTown,Pa Olvidarte (feat. Manuel Turizo) - Remix,2ktoFujjJtantyMoVdBJlX,87,0,0.0441,0.724,256418,0.791,6.55e-06,7,0.239,-5.411,1,0.169,176.011,4,0.856
422,Sebastian Yatra,Un Año,5BDP2tky8oMQJPS33frKVp,91,0,0.148,0.771,164440,0.382,0.0,1,0.104,-6.808,0,0.0514,94.931,4,0.535
423,Lunay,Soltera,4T4CZ3Q4z3GG7lU720YYhM,88,0,0.446,0.778,213913,0.731,0.0,5,0.251,-4.325,1,0.0399,91.991,4,0.854
424,Wisin & Yandel,Aullando,7BuHdm4lQqcyG3qTwdkxus,88,0,0.184,0.8,226200,0.74,0.0,10,0.0558,-4.52,0,0.0479,90.035,4,0.775
425,Anuel Aa,Amanece,1LiN0Z98FkR1t0m8KmLcAH,91,0,0.437,0.79,190005,0.631,0.0,8,0.158,-5.549,0,0.0425,94.039,4,0.889
426,Aventura,Inmortal,2swZ0X1njeU32SNJeBKIfW,79,0,0.178,0.77,256440,0.775,0.0,8,0.0651,-4.65,0,0.0349,124.015,4,0.848
427,Farruko,Nadie,2VRVV7cvAGPJ2EBU4FIVCz,82,0,0.19,0.679,228760,0.617,0.0,0,0.0798,-5.328,1,0.12,189.993,4,0.665
428,Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),6JqpFboOH2bq9pzaYbkKBn,88,0,0.18,0.764,187200,0.752,0.0,8,0.0701,-3.713,0,0.0711,100.066,4,0.698
429,Ozuna,Baila Baila Baila,7uH27oIt4a6cIFCA8ZPcyG,95,0,0.0361,0.816,158400,0.754,0.0,11,0.217,-2.75,0,0.111,99.966,4,0.533
430,Greeicy,Destino,3tOmzBrWaHg97FKgsqhhEd,79,0,0.0105,0.708,180480,0.761,8.51e-06,0,0.0462,-3.02,1,0.093,188.124,4,0.71
431,Amenazzy,Baby,2IA8cFA46DkjgbsRG7kKbp,87,0,0.327,0.7,235973,0.71,0.0,11,0.129,-4.835,1,0.0532,167.971,4,0.582
432,Daddy Yankee,Adictiva,6MJUCumnQsQEKbCy28tbCP,90,0,0.291,0.788,207853,0.771,5.62e-05,4,0.172,-3.206,0,0.0563,99.038,4,0.701
433,Becky G,Bubalu,7dNwJbsT0sg1le5kVugGJb,88,0,0.616,0.8,228493,0.355,0.0,6,0.118,-10.47,0,0.0895,145.929,4,0.253
434,Myke Towers,Si Se Da,5KbBGUpIZd6gVFUU8tqYiQ,88,0,0.374,0.83,237013,0.71,0.0,11,0.0877,-5.523,0,0.326,93.977,4,0.703
435,Danny Ocean,Swing (Bonus Track),5zUGr7GcNo7UNjvkNYkjiH,74,0,0.458,0.729,155058,0.616,0.0,8,0.082,-6.422,1,0.249,106.486,4,0.532
436,Karol G,Créeme,1mT47pKLXUwPYGwB91GcNz,88,0,0.154,0.715,212493,0.872,0.000146,6,0.11,-3.501,1,0.0547,96.939,4,0.682
437,Bad Bunny,Si Estuviésemos Juntos,35wvL50xvKpCHEJPxLOLPI,85,0,0.0626,0.672,169248,0.594,5.14e-05,1,0.152,-6.813,0,0.0789,171.854,4,0.158
438,Paulo Londra,Adan y Eva,6FyRXC8tJUh863JCkyWqtk,93,0,0.323,0.767,258639,0.709,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72
439,Cauty,Ta To Gucci (Remix),7kuRvjpeUcn6qNV9IBXC2C,85,0,0.383,0.73,304859,0.648,0.000112,1,0.103,-6.405,0,0.378,187.991,4,0.675
440,Manuel Turizo,Sola,2jjpbCZ9QcWGr2TTmkkgUU,82,0,0.483,0.704,195044,0.706,0.0,11,0.0965,-5.233,0,0.111,92.965,4,0.856
441,Paloma Mami,Fingías,7o0oY5wRcoV7oPuDhD2J1z,84,0,0.19,0.729,225373,0.805,0.225,6,0.0909,-3.83,1,0.184,191.994,4,0.345
442,Sebastian Yatra,Cristina,1Kjer1JoWuJGNwGV6Pbgv1,84,0,0.286,0.649,202040,0.502,0.0,5,0.166,-4.368,1,0.0437,87.0,3,0.695
443,Natti Natasha,Me Gusta,2hNwoBCLppnljA7HVvwZns,64,0,0.0719,0.853,197293,0.699,0.0184,1,0.0684,-4.282,0,0.0473,96.013,4,0.68
444,Luis Fonsi,Sola,0BOm90PDLRJpTSqqd6z52E,78,0,0.506,0.569,205467,0.526,0.0,6,0.0708,-6.67,0,0.359,124.969,5,0.474
445,Sean Paul,Contra La Pared,3JjaofJ0lCeEsFSZqppzOp,85,0,0.0156,0.828,224681,0.588,0.0,2,0.124,-7.14,1,0.118,94.052,4,0.598
446,Don Patricio,Contando Lunares (feat. Cruz Cafuné),6Cs7b9bu3fy5XhMwBA9Tz4,86,0,0.444,0.856,219667,0.523,0.0,4,0.0537,-10.481,0,0.131,105.935,4,0.709
447,Rauw Alejandro,Que Le De,08aYFNUTIOMGq93e2VSArQ,86,0,0.19,0.77,225600,0.75,0.0,0,0.0618,-2.715,1,0.0785,99.997,4,0.609
448,Luis Fonsi,Imposible,3ao3OVxHlb3C08vAaApUlm,85,0,0.122,0.786,163880,0.764,0.0,11,0.102,-2.935,1,0.0798,90.979,4,0.913
449,C. Tangana,Booty,4W3FJapn5CD6Fnrlfj4HFe,82,0,0.0167,0.825,173366,0.771,2.04e-06,1,0.0901,-4.116,1,0.0804,102.927,4,0.718
450,Juanes,La Plata (feat. Lalo Ebratt),7Eso5mURNFprb5PmhOXDlf,80,0,0.201,0.762,195493,0.74,0.0,1,0.275,-4.72,0,0.226,167.881,4,0.961
451,The Rudeboyz,Dile la Verdad,6qP73DRFGojLuIk1siIhNE,84,0,0.292,0.886,219029,0.701,1.16e-05,7,0.0574,-3.504,1,0.141,103.002,4,0.823
452,Lalo Ebratt,Déjate Querer,3mN2DtljBhnrIpc3Nu2pJ8,84,0,0.028,0.755,202824,0.792,0.0,6,0.0754,-4.238,1,0.0484,106.014,4,0.844
453,Tropkillaz,Bola Rebola,1OUPXna2MCgAt3VNmXJBtg,87,0,0.22,0.834,193440,0.777,0.00609,5,0.335,-4.538,0,0.0593,129.984,4,0.865
454,Bad Bunny,Caro,6it15CsDlkqB7N4lF0C1qM,85,0,0.627,0.651,229456,0.575,0.000202,0,0.0961,-7.739,1,0.299,160.007,4,0.248
455,Lele Pons,Bloqueo,407bMQYO7pKNipPaB5DanI,68,0,0.1,0.891,189307,0.72,7.57e-06,1,0.207,-4.585,0,0.0699,97.015,4,0.696
456,Mario Bautista,Baby Girl (feat. Lalo Ebratt),6o8ogTrSX8H0F66Pdz3Tsc,83,0,0.0275,0.804,218470,0.705,0.000138,1,0.202,-5.272,1,0.199,103.009,4,0.45
457,Noriel,No Te Hagas la Loca,4NGbpyKrKMlJX4kP8iTQFJ,67,0,0.0379,0.775,240000,0.666,0.000806,2,0.083,-5.557,1,0.0878,91.001,4,0.659
458,Sech,Que Mas Pues - Remix,1k1CJlU1eAEpAbNK0TVeKD,76,0,0.121,0.648,305962,0.661,2.33e-06,11,0.12,-5.027,1,0.195,113.363,5,0.813
459,Tommy Boysen,El Papi,5QyUhnJWnndTxBYCA6EMRy,65,0,0.348,0.704,170782,0.589,0.0,6,0.0739,-7.083,0,0.308,189.989,4,0.618
460,Dalex,Vuelva A Ver - Remix,3jUBszAaGpZq2Nw12j6bVR,73,0,0.644,0.704,267110,0.592,0.0,9,0.802,-5.368,1,0.194,159.872,4,0.386
461,Tres Dedos,Ya Se Enteró,6PfG8ZmsaDvyW6XIiCN5TI,61,0,0.189,0.71,202330,0.68,0.0,7,0.117,-3.543,1,0.116,176.018,4,0.787
462,Lunay,Llégale,4vK8Kvyw1mabkMXJqbZOZT,77,0,0.213,0.594,253333,0.789,0.0,9,0.0732,-4.469,1,0.0522,179.95,4,0.576
463,Bryant Myers,Tanta Falta Remix,6GxEpbOvB4dXgRF2SLJliK,74,0,0.198,0.851,181107,0.736,1.7e-06,7,0.24,-3.647,1,0.0625,89.983,4,0.826
464,The Rudeboyz,DM,3vdb5GCE9MRsRcHf3t8UdQ,59,0,0.302,0.844,215000,0.675,0.000357,5,0.184,-3.251,0,0.0737,96.031,4,0.771
465,Schuster,Schuster x Izone - E.S.A,1vhBlA5d8kfkc2h52quOrw,57,0,0.00911,0.819,213577,0.861,2.68e-06,10,0.0646,-4.538,0,0.0513,104.994,4,0.629
466,Joey Montana,Yo Te Llamo,5y1RCv0M26fp9JgwpMMZyU,57,0,0.0934,0.827,201853,0.808,4.09e-05,9,0.0414,-3.088,0,0.104,99.012,4,0.667
467,Danny Ocean,Veneno,19vrzibX1lFlT2V2ToVQkv,73,0,0.372,0.73,222511,0.664,0.0,2,0.225,-6.872,0,0.0346,95.005,4,0.719
468,Thomaz,Al Natural,4jweaGdgEvTbzelZ3RDTt3,61,0,0.0435,0.551,183773,0.797,0.0,10,0.142,-5.024,0,0.109,93.372,4,0.508
469,Leslie Shaw,Faldita,1R5nCcASgTubHzMx2Ic5UU,71,0,0.00828,0.846,190193,0.789,5.42e-05,11,0.058,-3.245,0,0.0653,98.0,4,0.806
470,Kapla y Miky,Se Me Olvidó,5gSVKPK5QFCvCfVF4CLBSq,58,0,0.472,0.839,197115,0.727,7.58e-06,1,0.232,-4.639,0,0.228,95.032,4,0.762
471,C4 Champion,Celos,04KzoYWGpQ5ICgaKmJ8tHH,55,0,0.0501,0.792,208910,0.688,0.000262,1,0.255,-3.675,1,0.0751,89.989,4,0.962
472,Kenny Man,No Todavía,1GbEE9qAmGaZ1uO78xPiMC,65,0,0.467,0.769,220707,0.881,2.09e-05,0,0.121,-3.896,1,0.0406,103.048,4,0.805
473,Kevin Roldan,PPP - Remix,3jOn1ZdPldABfKQY4JBhov,81,0,0.287,0.803,214600,0.749,0.0,4,0.369,-4.358,1,0.143,93.005,4,0.67
474,Tommy Boysen,Contra la Pared,1b4EGzkAIhVy0aLsjSmAf6,57,0,0.491,0.876,154967,0.449,2.92e-06,6,0.078,-9.879,0,0.299,95.072,4,0.513
475,Maffio,Cristina (feat. Shelow Shaq),2egI1hFZDAYrkCgtepoore,67,0,0.183,0.861,186893,0.599,0.0,1,0.0921,-4.205,1,0.246,102.119,4,0.869
476,Chris Tamayo,Loko,5nM3PcRhXetTBc4Vz04Aip,56,0,0.283,0.787,212527,0.62,1.41e-06,10,0.162,-5.616,0,0.198,92.965,4,0.342
477,Kmill,No Le Creo,0HikszgaKhhTnhLmriskUT,49,0,0.652,0.684,199785,0.649,0.0,9,0.381,-7.221,1,0.0639,90.007,4,0.961
478,Reykon,"Domingo (Reykon, Cosculluela, Greeicy & Rauw Alejandro) - Remix",2RcvZFouLOTFZbQHr3nhOj,68,0,0.0538,0.797,252903,0.709,0.0,0,0.0838,-7.609,1,0.0495,93.029,4,0.542
479,Reik,Duele,3NncP0ajz9lqYAZcQD7Bpo,77,0,0.0356,0.684,238360,0.842,0.0,7,0.204,-4.54,0,0.201,174.051,4,0.483
480,Danny Ocean,Gime,4gxbVh7WmGFer2DUZErX9Y,59,0,0.0943,0.785,206092,0.726,0.0,0,0.0654,-7.585,1,0.0686,95.006,4,0.682
481,Marko Silva,La Vi,4dmrgNtjg0K9oreQvXAmI5,51,0,0.154,0.883,178126,0.658,2.17e-06,9,0.0838,-6.029,1,0.137,95.008,4,0.62
482,Jaycob Duque,420 (feat. Trapical),1HzeLmHdjlPylXFj1FqyHm,58,0,0.0476,0.733,225415,0.748,0.000217,1,0.0796,-5.34,1,0.0773,100.023,4,0.492
483,Tommy Boysen,Cuando Cae la Noche,1hxGNqDMWumhdv58byJkli,56,0,0.839,0.799,128184,0.476,0.00167,5,0.156,-8.709,0,0.251,169.943,4,0.519
484,Elias Diaz,Despecho,3LULvrylerFrTaWELY8NKn,35,0,0.47,0.706,161684,0.596,0.00105,6,0.0623,-5.317,0,0.281,95.007,4,0.586
485,Argüello,Pa' Donde Vamos,2LMgEF6JZLTYKL8fJguuJm,59,0,0.0415,0.697,186000,0.74,0.000264,4,0.666,-4.495,0,0.144,101.936,4,0.489
486,Danny Ocean,Babylon Girl,3tNLmkH3I7VYP0wi6pxJtN,56,0,0.256,0.814,162667,0.637,0.0,5,0.112,-6.291,1,0.0582,90.015,4,0.58
487,J Alvarez,Baila Mami,3hhtWLCuXY0GOx4vsL9u5z,65,0,0.118,0.749,187133,0.83,0.0,11,0.0669,-3.473,0,0.136,95.006,4,0.891
488,Danny Ocean,Cuando Me Acerco A Ti,3Ne97TdYTM1s5SK5mjjI3P,59,0,0.183,0.736,193435,0.543,0.0,9,0.197,-9.037,1,0.24,91.913,4,0.245
489,Omar Koonze,Mpha: Llegando Así,2myDXJQ1YfBlF0iMuMHJLu,49,0,0.124,0.677,185224,0.558,0.00169,6,0.0786,-5.718,0,0.183,95.115,4,0.344
490,R.K.M & Ken-Y,Una Noche Más,1v9hJ9Cj5gR6GLPIemxOj5,58,0,0.273,0.874,184013,0.727,0.0,6,0.246,-5.388,1,0.128,90.003,4,0.755
491,J Alvarez,Enamórate,7iHMZnAlkuZbD7KVhYQdK1,67,0,0.246,0.874,201160,0.791,0.0,3,0.0831,-3.643,0,0.0723,101.002,4,0.818
492,David Marley,Desde Hace Tiempo,3lRLedycLHBbkedRSo9H6Q,58,0,0.558,0.851,199149,0.464,1.01e-05,1,0.12,-8.45,1,0.441,93.993,4,0.495
493,Bryant Myers,Ganas Sobran,17iXKeQe2iVYXJcMpQqthG,81,0,0.369,0.803,237920,0.597,0.0,9,0.0998,-4.144,1,0.127,85.056,4,0.688
494,Dimelo Flow,Llame Pa' Verte,1J2Jzt5aanXmUQc76U2GXy,60,0,0.662,0.735,178478,0.602,1.45e-06,5,0.102,-6.359,1,0.442,188.054,4,0.528
495,V-One,El Ultimo Romántico,1ocJSebtSfRrRpEJrJIgCK,51,0,0.167,0.644,205287,0.672,0.0,8,0.179,-8.075,0,0.0851,93.908,4,0.632
496,Cali Y El Dandee,Ay Corazón,3DN6Gss0WIEMXc1AvnrAA5,74,0,0.0183,0.727,190288,0.712,0.0,5,0.0727,-4.476,0,0.0817,172.068,4,0.782
497,Nacho,Nadie Sabe,18CHo88LHHs9cUyKKHVyVN,70,0,0.15,0.7,197520,0.802,1.17e-06,6,0.133,-3.482,0,0.264,184.104,4,0.946
498,Ren Kai,La Verdad,597XDHXG9I6ZQ1bcQjJyQu,50,0,0.19,0.753,201004,0.806,0.0,8,0.121,-5.395,1,0.346,176.063,4,0.734
499,Ozuna,Vacia Sin Mi,4l0O19WwpjzbDGkdFtkQ6W,80,0,0.358,0.786,271105,0.63,0.00306,8,0.176,-6.456,0,0.301,190.017,4,0.749
500,Elias Diaz,Pa Que Aprenda,1Lz9SayuHlZ4Effqy1gCVL,46,0,0.371,0.769,172427,0.708,0.0,3,0.0866,-4.685,0,0.0526,103.039,4,0.829
501,Yandel,Calenton,7Er1vG3BgJUtUXQSUKVb8D,65,0,0.0198,0.828,176160,0.604,4.24e-05,2,0.302,-5.88,1,0.065,100.034,4,0.444
502,Matt Hunter,Una Vez Más,0T8iWCecuEJkSLBKRknjqt,64,0,0.255,0.623,204333,0.635,1.37e-05,0,0.114,-6.812,1,0.546,189.965,4,0.516
503,Yandel,Que No Acabe,4qrfS46RlB8vfrrd2T1Dmt,64,0,0.0254,0.754,214093,0.793,0.0,0,0.123,-4.635,0,0.0458,92.002,4,0.67
504,Shadow Blow,Pa' Que Sufran,7B0eMeHAMbxbCTamE5us8J,53,0,0.281,0.716,199000,0.632,0.0,7,0.0617,-7.595,1,0.188,192.124,4,0.758
505,Eladio Carrion,Mi Error,7ch7IMYm9DaujSfI1ToSzu,75,0,0.37,0.565,215133,0.629,0.0,7,0.217,-5.516,1,0.0595,167.961,4,0.344
506,Dalex,Por Ti,1CdGWl36fRF1M9zJ2doSXi,55,0,0.424,0.762,194727,0.531,1.27e-06,0,0.0563,-7.3,1,0.191,86.023,4,0.824
507,Mym,Llega,7GSv4Ztax3AxHKmXiZ6B76,53,0,0.269,0.694,201679,0.705,0.0,3,0.467,-5.55,0,0.103,98.997,4,0.717
508,Romeo El Santo,Anoche (Remix) [feat. Sofia Hervier],2k6RWRsm2yYD8lOJjer5qa,65,0,0.527,0.778,228000,0.798,0.00436,2,0.114,-5.696,1,0.111,180.013,4,0.82
509,Ale Mendoza,Vuelvo x Ti,4JBzy3T0hhPAE8JroS7Xrn,47,0,0.402,0.846,214293,0.688,3.79e-06,11,0.312,-5.164,1,0.0646,93.03,4,0.629
510,Tommy Boysen,Hookah & Sheridan s,3QfD4bxxkopZL7XZ8RaezH,79,0,0.353,0.809,195285,0.528,5.86e-06,8,0.0897,-6.886,0,0.12,103.923,4,0.491
511,Nibal,High,625DpQKYEnL0kquy9d29fS,40,0,0.659,0.744,173323,0.703,0.000212,3,0.344,-7.075,1,0.305,96.065,4,0.688
512,Ale Q,Noche en Hawaii,0Pdzx3rWP8QHsY5JOg2uVV,50,0,0.184,0.765,201900,0.779,0.0,0,0.649,-3.796,1,0.0433,100.038,4,0.699
513,INNA,Tu Manera,4KOzVWYsuPmEX2pAy4dpfs,64,0,0.601,0.925,165773,0.475,0.0133,0,0.309,-7.793,1,0.14,116.987,4,0.677
514,Nacho,Déjalo,4VTTpwcAxVSQNzEZLi75d0,81,0,0.199,0.743,202893,0.795,0.0,11,0.0577,-5.733,1,0.0732,95.003,4,0.682
515,Ceaese,Damelo,3sVrZXkQCC5XkLRgPkNJmv,42,0,0.0914,0.687,164819,0.754,0.0,0,0.106,-4.103,0,0.0831,166.156,4,0.416
516,Elias Diaz,Morena,4OZjEUtQJfoYr6TeZ9bMAw,47,0,0.0691,0.708,226517,0.634,0.0,6,0.208,-6.086,1,0.188,82.606,4,0.694
517,Dalex,Victoria,1kJMKvx1vAK7xt8vjO7Kym,59,0,0.369,0.638,215449,0.745,0.00209,7,0.186,-5.722,1,0.0519,171.947,4,0.776
518,De La Ghetto,Mirala (feat. Farruko & Zion),3J7scZVfz4DtK4j3u6d8mY,53,0,0.0908,0.748,228552,0.888,0.0,1,0.055,-5.456,0,0.0543,90.862,4,0.625
519,Carlos Vives,Si Me Das Tu Amor,1O34fFJyV7djSqRtOuRSVh,71,0,0.0613,0.707,213187,0.88,0.0,6,0.0656,-4.268,0,0.0764,93.032,4,0.379
520,Paulo Londra,Forever Alone,5NPzbTzFxIQPaheZuPhn4f,84,0,0.498,0.864,215963,0.426,0.000228,7,0.145,-8.392,0,0.0561,129.954,4,0.477
521,Stephanie Zelaya,Tómame,4V4nMiJe9mcP488loXuBJd,39,0,0.0884,0.793,180392,0.681,0.000218,9,0.034,-4.717,1,0.278,180.11,4,0.907
522,Yannc,Sigue Bailandome,0GmiGIxXDNrePrHBpijYDp,80,0,0.282,0.799,352442,0.69,0.001,7,0.143,-7.252,1,0.1,106.034,4,0.682
523,Filip Dayz,Arrebate,5AayEMuh9jjaxnAPhZV7Z2,48,0,0.327,0.829,178883,0.709,4.23e-06,9,0.141,-5.786,0,0.0485,93.994,4,0.441
524,Arthur The Royal Voice,Te Reto,3BohACBbEGIIC9P2F2dPvc,51,0,0.569,0.753,213760,0.767,1.97e-06,8,0.127,-3.79,0,0.133,175.984,4,0.546
525,Sech,Ojalá,3d2JQX7krunAaZ07gtQhCG,62,0,0.175,0.531,215723,0.667,0.0,6,0.0523,-5.778,1,0.191,126.507,5,0.816
526,Dalex,Lucete,5yx43rnqectCMLHDdNgyyB,68,0,0.41,0.702,190162,0.58,0.0,9,0.187,-7.791,0,0.237,83.018,4,0.525
527,Jabex,Instinto,3bTvtYuDWTL4bCmHwNWU2w,34,0,0.021,0.749,234769,0.539,0.0,9,0.0777,-9.065,0,0.148,159.964,4,0.47
528,Kenai,Que Siga,3dZBly8ggcocuLeJjazyNK,54,0,0.133,0.651,180892,0.726,0.00679,7,0.107,-3.064,1,0.129,96.907,4,0.256
529,Wolfine,Princesa,6hHSZVIirbHGdD4Paf3U3u,50,0,0.203,0.921,184507,0.77,2.65e-05,10,0.146,-4.394,1,0.067,92.028,4,0.893
530,Yashua,Dime Tu,1l5E7krjP8I4SaspMCVNUB,51,0,0.277,0.689,165965,0.643,0.0,6,0.134,-4.936,0,0.136,179.905,4,0.623
531,Tres Dedos,Tranqui,5GPyA4GhYrr4xp6Sbeb7C6,53,0,0.317,0.7,197812,0.725,0.0,7,0.149,-4.714,1,0.0334,96.94,4,0.738
532,Bad Bunny,Otra Noche en Miami,4vCAzANUWDE24URV6wQ4ra,80,0,0.197,0.514,233128,0.646,2.3e-05,1,0.0958,-8.833,1,0.275,88.661,4,0.297
533,De La Ghetto,Caliente (feat. J Balvin),7zjxmI7AldHmhWfFozqv3t,63,0,0.318,0.837,206560,0.847,0.0,4,0.261,-4.395,1,0.0982,90.996,4,0.73
534,Antuan,Se Siente Bien,67o3xHzu4fE2TwMYfKLjQQ,45,0,0.171,0.686,180725,0.694,6.55e-05,7,0.16,-5.132,1,0.112,81.559,4,0.853
535,Paloma Mami,No Te Enamores,0EJu1RBtxzldMG2peczuPv,84,0,0.587,0.806,183398,0.735,0.00889,7,0.0812,-4.459,0,0.0425,100.101,4,0.353
536,Power Peralta,Dame Ma',6vN8cvselE6chfbfI26GUM,62,0,0.265,0.852,191373,0.609,0.0,7,0.0838,-4.743,0,0.102,98.011,4,0.822
537,Sech,Me Gustaría,2EH0nzeRDSiYpjqBfHnX9r,64,0,0.328,0.683,219706,0.486,0.0,8,0.08,-7.014,0,0.236,170.053,4,0.721
538,Yandel,Sumba Yandel,1LHX7DqKbczBWtbpRDpsJN,69,0,0.11,0.761,208000,0.791,0.0,11,0.119,-4.357,0,0.0425,94.029,4,0.907
539,Nova y Jory,Bien Loco Challenge - Remix,2Gs6Ho7tqBdwDo3ofO7sqh,59,0,0.215,0.531,492868,0.696,0.0,7,0.069,-7.355,1,0.176,169.976,4,0.754
540,Kenny Man,Ni Gucci Ni Prada - Remix,3EwnwCYCO2mnCoYj5NLhER,77,0,0.245,0.81,212693,0.756,0.0,2,0.358,-6.07,1,0.0969,105.005,4,0.919
541,Xcelencia,Te Sigo Soñando,4UfzadFLf0rieX3xJbzq5r,59,0,0.106,0.699,157548,0.832,0.000185,5,0.137,-5.548,0,0.225,178.03,4,0.797
542,Marko Silva,Una Vez Más,5zgsVJG1eeQdyzbPVXEcbt,56,0,0.237,0.793,194779,0.479,0.0,5,0.108,-8.448,1,0.108,142.005,4,0.764
543,Ozuna,Cama Vacia,6sR4WtcYJOCXzDsDfY9PwV,79,0,0.132,0.647,201050,0.85,1.15e-06,9,0.0809,-2.185,0,0.212,175.797,4,0.316
544,Paloma Mami,Not Steady,0OHaMkxPYFqFzds2SYOidC,12,0,0.208,0.877,190784,0.443,0.000765,8,0.106,-10.906,0,0.298,92.006,4,0.34
545,Darhio,Amaneciendo,7wI8eOO8P3qnHXM4OwkbxV,40,0,0.238,0.844,205000,0.572,1.18e-05,8,0.044,-8.042,0,0.106,127.894,5,0.69
546,Feid,Sígueme - Remix,3pAwh9JxSJxWyUy3BUBPb4,74,0,0.618,0.753,202547,0.522,5.66e-05,1,0.106,-5.649,0,0.259,174.016,4,0.651
