,artist_name,track_name,track_id,popularity,like,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,Kyle Landry,Howl's Moving Castle Theme,3JTjiMAPVMfwjzPiG5R3hK,53,1,0.94,0.322,350348,0.144,0.917,7,0.0744,-17.448,0,0.0384,142.818,3,0.0471
1,Kyle Landry,Shigatsu - Otouto Mitai Na Sonzai Piano,5tr1bCo0XRU3ZciXahlTKm,46,1,0.967,0.368,302336,0.124,0.803,3,0.182,-21.851,1,0.0513,138.91,4,0.104
2,Kyle Landry,"Passion (From ""Kingdom Hearts II"") [Piano Solo]",2xFBrGSZ4mSURd8p5IU4ed,46,1,0.964,0.406,274656,0.13,0.87,1,0.0964,-20.32,0,0.0515,116.005,4,0.0975
3,Kyle Landry,Dango Daikazoku,7c6mInVLlpnaYD55R72FDX,44,1,0.976,0.384,310974,0.04,0.896,8,0.0943,-23.524,1,0.0357,95.854,4,0.1
4,Kyle Landry,Interstellar - First Step,0kznmyiS92b9v1rkn9WDqV,40,1,0.961,0.232,508622,0.0651,0.93,9,0.0607,-21.866,0,0.0387,74.75,3,0.0372
5,Kyle Landry,"Dearly Beloved (From ""Kingdom Hearts"") [2012]",4iMTr1kaSlNhSLUqLsz3az,40,1,0.862,0.312,680932,0.0726,0.877,0,0.0964,-18.549,0,0.0492,87.219,4,0.0384
6,Kyle Landry,Sarah's Lullaby,19HjAICHLXEbekW7LZYIzP,40,1,0.963,0.361,519921,0.15,0.894,5,0.129,-19.871,1,0.039,142.875,3,0.0824
7,Kyle Landry,Epilogue (La la Land),5sfgv1BRoK3HAI5QobzYBA,41,1,0.862,0.359,478000,0.19,0.923,7,0.118,-18.789,1,0.0397,130.557,4,0.0826
8,Kyle Landry,Mia and Sebastian's Theme,6u4alUtWbsXjZQy9IfHd0r,44,1,0.991,0.257,246108,0.0548,0.926,9,0.102,-22.791,1,0.0419,72.635,4,0.074
9,Kyle Landry,I Can Go The Distance,0M35A7PgJLaPQct03udUjA,39,1,0.96,0.446,211463,0.0958,0.847,9,0.0719,-16.741,1,0.0452,126.105,4,0.178
10,Kyle Landry,Rosie's Lullaby,2xqbxR9ZszJ2V3AXSiRXlx,38,1,0.986,0.364,218152,0.0552,0.883,5,0.144,-21.95,1,0.04,70.89,3,0.0688
11,Kyle Landry,"Hikari (From ""Kingdom Hearts"") [Piano and Violin]",1m8bgzpMVAzhXAJss34lul,40,1,0.96,0.253,290476,0.0864,0.803,10,0.256,-18.959,1,0.04,134.093,4,0.1
12,Kyle Landry,Great Fairy Fountain,7xIi1aak9rNMJ4hB9Ab6Si,36,1,0.934,0.294,317651,0.0578,0.861,6,0.0889,-23.328,1,0.0431,99.362,3,0.0377
13,Kyle Landry,Fear Not This Night (Guild Wars),3k6ZwUQYPjqN16vfsCmVw9,38,1,0.986,0.33,374294,0.0588,0.913,11,0.111,-24.339,0,0.0389,91.299,3,0.0535
14,Kyle Landry,Albert's Lullaby,0YWSeEKVJBeNhrOa4Xnpov,37,1,0.993,0.439,354040,0.0358,0.923,11,0.127,-21.226,1,0.0501,134.653,4,0.0864
15,Kyle Landry,Waltz of Chihiro,3VOPPyve7z99398r0ctRwf,34,1,0.949,0.349,110000,0.0762,0.786,7,0.156,-19.366,1,0.0379,126.193,5,0.142
16,Kyle Landry,Dream Chaser,14QBSdP1k0fogUelPxkEuI,32,1,0.971,0.295,323199,0.298,0.94,5,0.0672,-19.024,1,0.0477,134.237,4,0.0378
17,Kyle Landry,Skyrim Main Theme,30VeLRNKLAHfpWSXMJZaan,34,1,0.834,0.31,216079,0.247,0.892,11,0.114,-15.309,0,0.0438,77.63,4,0.0789
18,Kyle Landry,Mike's Lullaby,2YfVVYjgUpx6EAqOEEOodv,35,1,0.984,0.252,156187,0.333,0.919,4,0.158,-17.743,0,0.0319,159.377,4,0.237
19,Kyle Landry,For the Damaged Coda (Rick and Morty),19QhK1BV9qhDyesn4dXEBf,38,1,0.954,0.355,165277,0.237,0.851,0,0.109,-16.808,0,0.0424,79.41,4,0.0474
20,Kyle Landry,"Time (From ""Inception"") [Piano Solo]",5g02kqmhoP5TAf1MZqudWu,32,1,0.984,0.285,344269,0.0235,0.675,7,0.0725,-22.043,1,0.0625,63.573,4,0.0485
21,Kyle Landry,Reflection From Mulan (Piano Solo),4YLJCWPBGA8SZ2yKxZD2OI,32,1,0.939,0.288,149784,0.116,0.78,8,0.108,-18.584,1,0.0471,80.639,4,0.0952
22,Kyle Landry,Danny's Lullaby,3fWKCFOG9HaxCYXd8DW5jm,35,1,0.991,0.367,187058,0.0517,0.905,7,0.145,-21.639,1,0.05,164.505,5,0.0548
23,Kyle Landry,Shelter,0L4GrbOpZzAJUHtjaro9bA,31,1,0.945,0.213,352495,0.144,0.857,0,0.269,-22.98,1,0.0435,99.961,4,0.0801
24,Kyle Landry,Dearly Beloved 2015,18eNKR2Z0DlPahCtH9zPxZ,30,1,0.916,0.315,511243,0.0159,0.665,9,0.0695,-27.077,1,0.0429,93.572,4,0.0381
25,Kyle Landry,Fur Sarah,16ohRJeQFY03Hc2ELoFfU9,29,1,0.956,0.267,298212,0.212,0.895,8,0.0872,-17.286,0,0.0412,140.284,4,0.139
26,Kyle Landry,Hallelujah for Piano Solo,79Dg8q0a6OlVEYLqRTxDXc,30,1,0.955,0.262,295523,0.102,0.9,0,0.135,-18.777,1,0.0411,172.075,3,0.103
27,Kyle Landry,Somnus,0P6jMAIo9ysEJhVROuLcmp,30,1,0.982,0.274,356000,0.0452,0.927,0,0.102,-20.342,0,0.041,90.106,4,0.0356
28,Kyle Landry,"Misty Mountains (From ""The Hobbit"")",5phFRqQUlmZvdteDyn78BH,29,1,0.946,0.334,208686,0.128,0.837,7,0.061,-19.484,0,0.0394,95.576,1,0.0559
29,Kyle Landry,Dragon Slayer,1AonBrvSGLST9FaHNuSjWb,29,1,0.969,0.326,331303,0.23,0.901,0,0.111,-15.838,1,0.047,137.854,4,0.0398
30,Kyle Landry,I'll Make a Man Out of You,1o4enSN4zcOhz5Opco52pv,28,1,0.88,0.417,190021,0.289,0.878,7,0.153,-13.782,1,0.0359,115.121,4,0.364
31,Kyle Landry,"Dearly Beloved 2018 (from ""KINGDOM HEARTS"")",6RbO04USWUrcEVMgs631nS,27,1,0.977,0.326,1014000,0.07,0.872,0,0.0957,-18.547,0,0.0417,89.977,4,0.101
32,Kyle Landry,Frozen,2ysjMHl7uV28tN3mL1Fs47,21,1,0.981,0.289,433862,0.0964,0.888,8,0.109,-19.916,0,0.0472,128.612,4,0.036
33,Cookin Soul,Lostyamind,4C7dJ2aqYbMZXtv8Wu23wo,40,1,0.043,0.481,135529,0.927,0.032,1,0.55,-4.017,0,0.242,169.759,4,0.54
34,Trio Ternura,A Gira,70mpYOq7kaEVOZD6IIJAaw,45,1,0.385,0.742,183054,0.648,0.0,6,0.0927,-8.8,1,0.0351,108.319,4,0.962
35,Gleemer,Come Down,6aoslVx9b2J5tbYvbp3TbD,35,1,0.0124,0.433,195320,0.789,0.579,3,0.203,-6.809,1,0.0365,165.975,4,0.521
36,Black Peaks,Can't Sleep,4IBDY4mFX3WfmCgIsTCODO,35,1,0.00035,0.137,262797,0.959,0.00777,9,0.0828,-3.793,0,0.208,192.119,3,0.228
37,Shokran,Creatures from the Mud,4g74CSDNPepcXXWyJ53wry,40,1,5.48e-05,0.472,265714,0.989,0.00102,11,0.313,-3.127,0,0.119,122.535,4,0.137
38,Pongo,Kuzola,2Yo6rxooFyWBuoKKoNJWWe,45,1,0.0926,0.647,235136,0.779,1.68e-05,0,0.109,-4.584,0,0.0731,97.467,3,0.647
39,While She Sleeps,You Are We,04mRvcCTWcBv2331qB1X0k,49,1,7.25e-05,0.441,287557,0.968,0.0,10,0.0803,-4.415,0,0.118,145.061,4,0.238
40,Phoxjaw,Lottery,7nBR8ZCvM29UWIfXdNQrpf,11,1,6.45e-06,0.196,183508,0.917,0.0106,1,0.126,-6.563,1,0.0573,166.268,4,0.504
41,Rolo Tomassi,Aftermath,4rZIvf22Uc9kbOwgvlQ1tC,13,1,0.00149,0.426,245080,0.875,0.324,0,0.174,-4.927,0,0.0457,160.063,4,0.289
42,ZZ Top,Gimme All Your Lovin',0OBwxFLu6Yj61s2OagYbgY,68,1,0.00322,0.63,241080,0.788,0.0237,5,0.0883,-6.7,1,0.0298,120.059,4,0.63
43,Ohmega Watts,Emeralds,2m52CmxsEox2ydt6Q3L9DZ,8,1,0.171,0.5,111938,0.638,0.0127,11,0.188,-5.442,0,0.101,86.611,4,0.584
44,tajima hal,Wavemotion,3IdnIopWyW8tertfOngJod,30,1,0.596,0.678,179881,0.863,0.609,0,0.322,-5.741,0,0.869,174.155,4,0.595
45,Alphaville,Big in Japan,3BZGi1yUqQyCNC868AqUGG,65,1,0.069,0.748,286160,0.414,0.0671,2,0.336,-15.15,0,0.0405,97.646,4,0.239
46,Flavien Berger,Brutalisme,1dzoPsCEYvZCqhtTNFDccd,50,1,0.56,0.712,223867,0.394,0.265,11,0.0912,-12.721,0,0.0349,140.048,4,0.686
47,Snarky Puppy,Lingus,68d6ZfyMUYURol2y15Ta2Y,52,1,0.147,0.457,645720,0.776,0.676,9,0.689,-10.238,0,0.142,129.896,5,0.476
48,Van Halen,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,78,1,0.171,0.572,241600,0.835,0.000376,0,0.0702,-6.219,1,0.0317,129.994,4,0.796
49,Novelists,"The Light, The Fire",2iNxi7J6cZXMlRD4AoOXQc,44,1,0.00234,0.377,226015,0.926,0.0776,8,0.352,-5.334,1,0.0521,176.924,4,0.477
50,Mallory Knox,Black Holes,50AWPBMAgvIubPgsR4eVDL,30,1,0.000771,0.426,207865,0.813,0.359,8,0.261,-3.171,1,0.164,169.004,4,0.638
51,Uriah Heep,Easy Livin',6qn5Ysxo9H4z4QgEvwg1SK,56,1,8e-06,0.262,156627,0.836,0.343,9,0.279,-7.243,0,0.0963,160.555,4,0.463
52,Tigran Hamasyan,Entertain Me,5JVLklFBxXYa6HKYKx3Beo,42,1,0.0679,0.255,199853,0.599,0.828,6,0.208,-10.877,0,0.0321,65.013,4,0.82
53,FEVER 333,Trigger,4dHNWm43HrElSRtwvRRbtg,45,1,0.00708,0.63,164751,0.986,1.72e-05,1,0.887,-4.125,1,0.434,112.066,4,0.376
54,Pau Figueres,Free,5GcyxPTo8FKJKet3GowT5m,3,1,0.92,0.653,229760,0.0524,0.898,4,0.109,-21.463,1,0.0732,146.758,1,0.525
55,Minuit,Paris Tropical (Kazy Lambist Remix),7HPGkgxL0E4Ql6fD7a36DY,44,1,0.138,0.796,171547,0.544,0.00116,4,0.109,-11.4,1,0.0272,96.997,4,0.636
56,Marmozets,Meant To Be,4XIl7kl1yxHf4DDDFf2CYu,38,1,0.000925,0.362,201587,0.987,2.39e-06,9,0.0805,-2.586,0,0.106,161.905,4,0.228
57,Strange Bones,Snakepit,73cJ1g4ZX1qGlvy8iMX9ev,32,1,0.000614,0.383,176294,0.927,1.16e-05,2,0.343,-2.864,1,0.101,119.742,4,0.418
58,Aviations,Captain No Beard,0KmCAVTef20lDCeUSTFRRH,33,1,0.00107,0.464,456106,0.93,0.000303,1,0.136,-4.624,0,0.059,99.913,4,0.521
59,Cookin Soul,Soul Beach,04fpPhUoyrFHxaB7Ac20Rl,24,1,0.528,0.379,92020,0.835,1.51e-05,5,0.951,-5.994,0,0.226,76.411,4,0.392
60,Basement,Stigmata,5UiuuUpGbdCXCyqezsncFf,42,1,0.00761,0.233,215373,0.882,0.000905,4,0.14,-3.497,1,0.0687,185.272,4,0.188
61,Miss May I,Lost in the Grey,53ZshHnGEWr89X6dHrdmvp,47,1,2.8e-06,0.41,210889,0.943,0.00274,10,0.239,-4.283,1,0.0989,165.012,4,0.238
62,Wolf & Bear,Twisted Tongues,7jJKB8zZYQLehp8uP5Wice,40,1,0.0171,0.445,198516,0.943,0.0544,6,0.388,-4.314,0,0.135,144.858,4,0.465
63,Herlin Riley,Be There When I Get There,5LHOEvxxsgDrfg5I9gsIPU,45,1,0.597,0.568,349958,0.549,0.00748,8,0.0997,-8.47,1,0.0495,123.855,4,0.749
64,Hania Rani,Eden,0UvOd9SZMfGii53C50YYne,51,1,0.985,0.433,295293,0.172,0.919,9,0.0738,-26.416,0,0.0369,138.109,4,0.0392
65,Fazer,Wasi,3woquvMFRQsGGV0JNDQE0p,53,1,0.69,0.705,251845,0.447,0.887,10,0.0958,-15.599,0,0.08,109.988,4,0.599
66,Jacob Gurevitsch,Motivo Loco,6OeryjHXFbVh7Xttk8TOf0,47,1,0.755,0.746,297619,0.536,0.865,7,0.103,-12.571,1,0.0741,139.111,4,0.451
67,Black Flower,Future Flora,7N3FtjNQI9qbX1dur9lRJr,47,1,0.0328,0.258,802614,0.616,0.924,0,0.152,-8.252,1,0.0371,89.34,4,0.17
68,Shalosh,Children of the 90's,2CvjFOCEXDZFJtHJPet6IJ,43,1,0.659,0.227,424365,0.378,0.91,0,0.114,-15.753,1,0.0311,92.462,4,0.221
69,Nat King Cole,The Girl From Ipanema,55rsiEIrjArfZLWrBTjkPw,42,1,0.707,0.469,174773,0.382,0.0,7,0.434,-10.47,1,0.0448,118.989,4,0.468
70,Vincent Peirani,What a Wonderful World,3jRpiYmS9mZ2wSuLiZV97K,38,1,0.889,0.753,116944,0.301,0.0,7,0.0724,-14.422,1,0.538,89.725,4,0.906
71,Kendrick Scott Oracle,>>>>>>>>>Voices,4OL4TYs6isKebAwwVieAuo,47,1,0.85,0.416,407720,0.413,0.895,5,0.207,-11.128,0,0.0293,79.076,4,0.26
72,Sarah Tandy,Nursery Rhyme,4vSr1vd8orhImu2ek1XgEz,39,1,0.0798,0.343,398560,0.499,0.86,3,0.274,-12.645,0,0.041,98.086,3,0.118
73,Areni Agbabian,Patience,4SMZNjEriRmvfYF1mtHWHt,38,1,0.907,0.224,462360,0.0533,1.65e-05,9,0.37,-21.853,1,0.0453,186.754,4,0.0546
74,Joonas Haavisto,Sitka,1GCL5YAkhNevD9HXwKF4li,35,1,0.865,0.526,408827,0.352,0.786,10,0.11,-15.102,0,0.0357,145.307,1,0.335
75,Wynton Marsalis,Timelessness,2VwfXCnHVAl1EgtEnM3leG,51,1,0.811,0.698,228601,0.367,0.902,5,0.287,-9.846,0,0.0752,124.026,4,0.659
76,Max Stadtfeld,Wohlton,1Js68XmmKYyNUCVWhD62O7,35,1,0.758,0.427,358465,0.454,0.0384,4,0.0935,-11.178,0,0.0527,91.83,4,0.226
77,Daniel García Trio,Oniria,36dqD96s2rAXqzS83NOn29,35,1,0.866,0.505,268587,0.221,0.401,8,0.114,-16.051,0,0.0373,120.059,3,0.0396
78,Quantic,Atlantic Oscillations,2qJrhIwk58tTBSLI85VCJe,50,1,0.00833,0.702,351147,0.827,0.86,7,0.0884,-8.882,1,0.068,121.004,4,0.857
79,JJ Whitefield,14/08,5G9WroFbYLBNduknBi359z,35,1,0.112,0.646,271428,0.567,0.865,10,0.144,-8.387,1,0.028,100.072,1,0.368
80,Hackney Colliery Band,Netsanet,5BMKqSQQK4dTjPEGiCenan,37,1,0.753,0.656,342100,0.493,0.836,9,0.1,-11.005,0,0.0359,154.976,4,0.715
81,EABS,Przywitanie Słońca,4JSux66L04ULPI8a7L1qO5,36,1,0.00478,0.178,536293,0.674,0.823,1,0.112,-10.763,1,0.0479,176.367,4,0.167
82,Gwilym Simcock,Beautiful Is Our Moment (For Billy Childs) - Part III,3ux0zx3KoafxsjBEAr5Te1,34,1,0.984,0.264,335793,0.147,0.888,2,0.107,-19.697,1,0.0386,171.596,5,0.0348
83,Seth MacFarlane,Half As Lovely (Twice As True),1BVH3uzSxnGPXFhqZG35LW,37,1,0.901,0.273,292240,0.243,0.000692,6,0.336,-10.434,0,0.0308,76.755,3,0.103
84,Alan Broadbent Trio,Clifford Notes,58ZOSLqiasr2M0HIodxecW,34,1,0.797,0.619,527014,0.312,0.000218,0,0.143,-13.251,0,0.0454,89.853,4,0.597
85,Sendecki & Spiegel,A New Day,1iXNpgDdOsP6xV6y2JTmnE,44,1,0.858,0.52,352520,0.49,0.955,10,0.277,-12.053,0,0.0327,152.448,4,0.265
86,Catherine Russell,Alone Together,6ha4BjkaOZIx3KO0b9jUkj,46,1,0.786,0.747,250005,0.296,0.000365,7,0.0663,-9.754,1,0.0398,117.195,4,0.467
87,Brad Mehldau,The Garden,31Ur5jUStZVd6G27AKU0bp,47,1,0.629,0.295,438081,0.53,0.954,9,0.107,-7.947,1,0.0433,166.015,4,0.0628
88,Simon Jefferis,High Grade,3hvnowSLk37IB2yAEbULXN,41,1,0.261,0.76,233935,0.47,0.0357,4,0.28,-7.5,0,0.0953,145.964,4,0.451
89,Marafiki,Pesto,2btEmMrMScqu7aND8CHdgE,40,1,0.0596,0.574,269250,0.444,0.719,6,0.118,-13.748,0,0.0595,128.287,4,0.21
90,Allison Miller’s Boom Tic Boom,Malaga,1GewSh0sAsN9SzM92uH2uk,41,1,0.326,0.588,444408,0.513,0.712,0,0.0955,-10.278,1,0.0397,95.655,4,0.716
91,Sam Quintana,Samsara,4pSSFt9RKBExCmyTPbmCZ7,41,1,0.745,0.454,422480,0.332,0.886,4,0.103,-14.416,0,0.0344,109.752,3,0.189
92,Dwight Trible,It's All About Love,3JJERY0LP3c5Epx9Wxya2h,37,1,0.561,0.663,330852,0.75,0.0108,1,0.0875,-10.778,0,0.0557,131.761,4,0.741
93,Gianni Brezzo,Una donna che ti ama,2J3Nnpth1WaHKCKuvHNYrm,38,1,0.233,0.256,309878,0.714,0.849,11,0.117,-8.505,0,0.0287,87.078,4,0.34
94,Theo Croker,The Messenger (feat. ELEW) - feat. ELEW,7pOUvwa0BRePhoMMdKmA0Q,40,1,0.534,0.326,306627,0.613,0.766,8,0.0876,-7.953,0,0.0444,177.195,3,0.455
95,Helge Lien Trio,Popkoral,6escBA2tVhUpcc2M5YmtVk,56,1,0.95,0.367,267358,0.116,0.832,5,0.104,-21.437,1,0.0336,134.488,4,0.188
96,Ilmiliekki Quartet,Ravelogue,6w4nJcmAH9qMNqpSW45Xi6,36,1,0.931,0.473,405467,0.108,0.932,9,0.272,-16.808,0,0.0362,114.9,4,0.271
97,RSxT,Bloom,4Vn8IIGCQK53n7Cc9JXitF,38,1,0.207,0.535,331107,0.797,0.893,0,0.195,-8.015,1,0.0304,114.002,4,0.178
98,Ruby Rushton,Triceratops / The Caller,4u8aaCar4JfjxganuQNbvl,43,1,0.0846,0.4,315199,0.62,0.482,10,0.0979,-8.517,0,0.0468,160.655,3,0.514
99,KOKOROKO,Ti-De,4fwytzF3BkaXDxNfwD24ES,16,1,0.468,0.77,372387,0.354,0.893,9,0.11,-12.028,0,0.0333,109.879,4,0.438
100,minco eggersman,Drive,3xy9euCS1IyvbGxtk2SBH6,35,1,0.924,0.342,249707,0.202,0.941,4,0.0545,-20.536,0,0.0322,99.884,4,0.0656
101,Chiminyo,We'll Never Know,4kkUI5uZbnrkW5dGFkeNI7,36,1,0.00528,0.662,276909,0.46,0.701,6,0.0365,-13.038,0,0.0647,107.822,4,0.282
102,Areni Agbabian,Petal Two,4XMl83FCmT4dRXzpl5RqbX,36,1,0.995,0.162,144747,0.00574,0.926,6,0.0816,-29.383,0,0.0415,171.107,4,0.151
103,Bill Laurance,Cables,5O4O9SlooQLTMGW6DOLtBO,39,1,0.98,0.191,314048,0.0875,0.86,9,0.0724,-19.495,0,0.0338,89.525,3,0.038
104,Adam Baldych,Profundis,0fvcGVCvbeaeqIaoACUafx,37,1,0.758,0.347,289853,0.469,0.419,8,0.128,-13.99,1,0.0373,107.213,4,0.334
105,Niklas Paschburg,Blooming (In C Minor),5vvNX0uT5MGdN4u9N2tEJP,44,1,0.29,0.536,431213,0.656,0.775,0,0.0757,-12.388,0,0.0402,109.981,4,0.0689
106,Labelle,Playing at the End of the Universe - Orchestre univers Version,3sLgFZUYNPLl9J7azOlwns,37,1,0.545,0.475,279881,0.267,0.095,5,0.0869,-15.849,0,0.0487,100.55,3,0.191
107,Seamus Blake,Guardians of the Heart Machine,5XpPKv5G7Y9Jeo9wFLspAV,38,1,0.493,0.446,497467,0.578,0.563,9,0.0872,-8.802,0,0.0404,105.626,3,0.237
108,Alfa Mist,Mulago,4CtGyc0srVZwB6Z2MFp509,46,1,0.776,0.393,247107,0.299,0.831,1,0.11,-13.634,0,0.0307,113.789,3,0.0906
109,Mark Guiliana,BUD,61PfhJNup3uF1msSd1US69,35,1,0.00406,0.577,236625,0.642,0.883,3,0.292,-10.983,1,0.0363,122.019,4,0.554
110,Lorenz Kellhuber,A Closer Look,0RyGiQrLbn0oXAGS4tGan8,35,1,0.995,0.407,310640,0.00525,0.916,7,0.0724,-29.417,1,0.0617,135.035,4,0.0591
111,Fazer,Lina,2fYcpbTFptY9uRcaY56NRu,46,1,0.9,0.475,338926,0.289,0.803,5,0.109,-20.482,0,0.0531,111.487,4,0.0889
112,Stephan Micus,Black Hill,7conniS7HaYyNKwvex3d4V,36,1,0.68,0.202,222080,0.0509,0.913,1,0.0965,-23.753,1,0.0379,88.637,4,0.294
113,Giovanni Guidi,Caino,3GRNSAviFhtZmEigZrVjnY,36,1,0.977,0.172,283373,0.139,0.787,3,0.0966,-19.989,1,0.0378,74.104,3,0.0386
114,Tiago Frúgoli Ensemble,Árvore,14DFpIlddJD8WFwzH0gKXU,36,1,0.757,0.384,235303,0.536,0.829,0,0.11,-15.91,1,0.0466,79.494,4,0.247
115,Joshua Redman Quartet,Circle of Life,7pHvHqJgQlAzwxOQRzbBMV,42,1,0.921,0.495,414627,0.449,0.922,5,0.111,-11.238,0,0.042,121.441,4,0.354
116,LeBron,Issa Party,5FCg8KNQXEfAKw5XPeh4rp,40,1,0.487,0.727,258275,0.592,0.926,9,0.0553,-9.263,0,0.0317,103.981,4,0.587
117,Wynton Marsalis,You Rascal You,0CIcqjbItlUYeeqmN0LIsU,43,1,0.758,0.705,169140,0.733,0.00599,8,0.439,-5.925,1,0.253,119.071,4,0.659
118,Amber-Simone,Workin',1Im4gRHKiJQT61JKxs2yX9,28,1,0.746,0.65,242437,0.359,0.00017,10,0.101,-9.799,0,0.0307,139.99,4,0.304
119,Karl Hector & The Malcouns,Hymnin5 - Extended,4SVcEssj2CwjW429EUaksZ,37,1,0.152,0.353,308842,0.933,0.448,2,0.104,-7.471,1,0.0432,107.77,4,0.661
120,Jon Batiste,Don’t Stop - Recorded At Spotify Studios NYC,3nqV59JK49DkHGXvweDD0k,49,1,0.398,0.716,132390,0.634,0.000204,11,0.091,-9.559,0,0.0749,96.958,4,0.321
121,Mark de Clive-Lowe,The Silk Road,4GQc1MIMX53Fuh6i8alK9o,35,1,0.0052,0.237,396280,0.674,0.892,10,0.0493,-10.545,0,0.0353,187.439,3,0.556
122,Alice In Chains,Rainier Fog,16muBPcWmkHSl1uM4tE8WL,52,1,0.00011,0.539,301707,0.909,0.613,8,0.128,-5.741,1,0.0342,115.977,4,0.627
123,Architects,Hereafter,6u2qyJK7Zw5T5ZYgNtfVdM,12,1,4.58e-05,0.513,255587,0.973,0.00326,6,0.224,-4.115,0,0.0849,121.018,4,0.159
124,Underoath,On My Teeth,73I8f4o66pWhfW08y1ReC2,2,1,4.42e-05,0.415,190840,0.945,0.00107,1,0.205,-4.209,1,0.0745,165.031,4,0.139
125,Bring Me The Horizon,wonderful life (feat. Dani Filth),1kq5dLuzkRLgemasnkUg9G,63,1,0.000416,0.406,274403,0.964,0.000231,6,0.401,-4.076,1,0.206,173.058,4,0.406
126,Blood Command,S01E02.Return.Of.The.Arsonist.720p.HDTV.x264,5jxfh1iITHYXiqXEsLwvzK,49,1,0.000146,0.481,181979,0.916,3.19e-05,7,0.273,-4.836,0,0.0731,92.471,4,0.348
127,Mark Morton,Cross Off,1UtLHK1KdLD1haUlY5YoSg,64,1,0.0001,0.532,253446,0.935,0.0,2,0.0989,-5.102,1,0.129,131.997,4,0.325
128,Gojira,Silvera,5uunXHE4kIW6uS4HWAXaOQ,60,1,3.19e-06,0.333,212653,0.959,0.0563,2,0.299,-4.348,1,0.072,137.052,4,0.242
129,In Flames,I Am Above,6RbSpgqV4oDW0x6NxeHlqn,40,1,3.42e-05,0.544,229816,0.98,6.85e-06,10,0.0689,-4.495,0,0.108,120.026,4,0.191
130,Bring Me The Horizon,MANTRA,7dRj3sTBYkNbEx5kdNHriv,69,1,0.000477,0.502,233298,0.817,0.0,0,0.153,-3.508,1,0.0447,90.024,4,0.617
131,Polaris,The Remedy,69ow35I1jI6gYI45H1Bw7e,2,1,3.26e-06,0.356,243913,0.995,0.000196,4,0.403,-3.366,0,0.172,183.985,4,0.167
132,Demon Hunter,Peace,58WnCtoXAG5IBx3rpK8IDM,51,1,1.87e-05,0.409,258373,0.974,0.118,8,0.116,-5.274,0,0.085,166.001,4,0.473
133,Sevendust,Risen,5SPdrK8RwO52MlBI1kjcft,56,1,8.18e-05,0.496,206471,0.915,1.82e-06,6,0.0471,-4.853,1,0.0878,100.031,4,0.346
134,Ghost,Rats,1WjcX541kITk0ACPf5K6Bp,58,1,6.11e-06,0.522,261573,0.944,0.482,2,0.135,-5.731,0,0.0936,124.029,4,0.236
135,FEVER 333,ONE OF US,51rdCmgHBzg9HJ7eHjVRK9,62,1,0.00119,0.645,204267,0.85,0.0,7,0.241,-4.184,1,0.193,90.999,4,0.45
136,P.O.D.,Always Southern California,1QUF9KoHtU4ZzFp13XalSR,52,1,7.7e-05,0.474,190827,0.873,0.153,1,0.0898,-5.206,1,0.0519,95.011,4,0.391
137,Shining,Animal,5wVrAYHsF47zYX7ezyJaNN,52,1,1.6e-05,0.414,212933,0.987,1.65e-06,10,0.361,-1.691,0,0.0922,157.924,4,0.255
138,Gojira,Stranded,60fUDmIWuKhngaeBIVhqIV,63,1,9.59e-05,0.513,269533,0.88,0.00614,7,0.0824,-4.69,0,0.0309,92.358,4,0.495
139,Ghost,Dance Macabre,4pIKFpwflOdhYNIRmPTj3E,62,1,1.89e-05,0.619,219720,0.696,0.00555,7,0.38,-6.269,0,0.0315,125.986,4,0.727
140,Light The Torch,Calm Before the Storm,09HfJKl4pR0dWn8Ym9XAcl,49,1,1.34e-05,0.377,235013,0.975,0.00344,2,0.268,-4.31,0,0.171,163.168,4,0.311
141,Beartooth,Bad Listener,4ZRihyCTEGUxg9Kwa5tgPq,4,1,0.00405,0.585,208689,0.975,0.0,4,0.571,-3.891,1,0.0575,112.506,4,0.298
142,Of Mice & Men,Instincts,14tt1h6FuQnWt2Q8lV6WD2,54,1,4.04e-05,0.418,260509,0.983,0.056,1,0.29,-3.716,1,0.0679,161.077,4,0.394
143,Slipknot,All Out Life,6vAQtUlYrzolE6SS9QCTs5,73,1,0.000683,0.499,340132,0.97,0.136,0,0.0871,-2.838,1,0.116,106.558,4,0.0506
144,Breaking Benjamin,Torn in Two,3IiMnjK7S2PlsPVMuAH7rU,63,1,0.000113,0.354,257453,0.943,0.0187,5,0.104,-3.633,1,0.288,94.416,4,0.367
145,Parkway Drive,The Void,2BZ973nCW5OT1k1psRBsyU,5,1,0.000432,0.571,233080,0.954,0.0014,2,0.058,-3.399,0,0.0464,123.051,4,0.53
146,Miss May I,Shadows Inside,0dGJAoX4Gj4hWL8ipTtumN,58,1,4.27e-06,0.367,236549,0.972,1.08e-05,10,0.153,-4.08,0,0.192,179.959,4,0.296
147,Any Given Day,Savior,5PMogZN5K3HUfge2IvAecW,42,1,2.69e-05,0.48,240661,0.977,6.47e-05,0,0.103,-2.684,0,0.162,135.036,4,0.136
148,Amon Amarth,Raven's Flight,6MUxFq07nqKi16xJ56CLZW,61,1,0.0005,0.484,320613,0.996,0.0817,10,0.382,-5.045,0,0.12,120.041,4,0.0684
